DateTime,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2018-05-15,0.1635184391,1.0,13.1432246998,6.692109777,0.7985849057,33.9762006861,2.7391723842,0.0942324185,0.4966873928,1.1034305317,1792.0047169811,8.6698113208,0.4656839623,7.9140222985,0.7915201544,14.0190823328,4.079009434,0.1276801029,0.1072041166,0.5039558319,0.2096698113,0.5651693825,0.8105274443,1.0256539451,0.1846269297,1.5907911664,0.1273906518,2.5128430532,0.1705403087,0.1699935678,0.4589408233,137.1269296741,0.4592302744
2018-05-16,0.1638956153,1.0,13.2967223039,6.6716033901,0.8052300441,34.2979763037,2.7615022053,0.0945018594,0.5010594136,1.1124167604,1792.5873475742,8.6366535501,0.4680230044,7.9561640578,0.7981276485,14.0350687538,4.0943094353,0.1274755686,0.1081034334,0.5049727579,0.211428695,0.5640620946,0.8122567673,1.0347120125,0.1850190262,1.595433711,0.1273890859,2.5171127735,0.171062873,0.1701656145,0.4578288506,137.7778258237,0.4636448154
2018-05-17,0.1627026094,1.0,13.2950596767,6.6595083418,0.803757581,34.1635551335,2.7579694818,0.0942632681,0.4998489198,1.1109792157,1790.1269073878,8.6293246714,0.4671184685,7.8944704638,0.7964409816,14.1001014396,4.0855329894,0.1275440831,0.1079144454,0.5056223426,0.2110590724,0.5665184642,0.8112360521,1.0312843977,0.1848034878,1.5972309153,0.1273930028,2.5001618717,0.1709904388,0.1692206419,0.4573630026,137.6556665875,0.4629421794
2018-05-18,0.1629974048,1.0,13.3434256055,6.6762543253,0.8053957612,34.3512110727,2.7670847751,0.0944258218,0.5008974913,1.1145436851,1802.1820934256,8.662575692,0.4739511246,7.9168468858,0.7984429066,14.1317041522,4.1013192042,0.1273032007,0.1081314879,0.5059904844,0.211483564,0.5700043253,0.812575692,1.035607699,0.1843533737,1.6158088235,0.1273897059,2.5192690311,0.171150519,0.169474481,0.4575367647,137.6913927336,0.4644247405
2018-05-19,0.1629974048,1.0,13.3434256055,6.6762543253,0.8053957612,34.3512110727,2.7670847751,0.0944258218,0.5008974913,1.1145436851,1802.1820934256,8.662575692,0.4739511246,7.9168468858,0.7984429066,14.1317041522,4.1013192042,0.1273032007,0.1081314879,0.5059904844,0.211483564,0.5700043253,0.812575692,1.035607699,0.1843533737,1.6158088235,0.1273897059,2.5192690311,0.171150519,0.169474481,0.4575367647,137.6913927336,0.4644247405
2018-05-20,0.1629974048,1.0,13.3434256055,6.6762543253,0.8053957612,34.3512110727,2.7670847751,0.0944258218,0.5008974913,1.1145436851,1802.1820934256,8.662575692,0.4739511246,7.9168468858,0.7984429066,14.1317041522,4.1013192042,0.1273032007,0.1081314879,0.5059904844,0.211483564,0.5700043253,0.812575692,1.035607699,0.1843533737,1.6158088235,0.1273897059,2.5192690311,0.171150519,0.169474481,0.4575367647,137.6913927336,0.4644247405
2018-05-21,0.1640195016,1.0,13.369447454,6.6743228602,0.806836403,34.6045503792,2.7822318527,0.0949512459,0.5007258938,1.1111050921,1806.082340195,8.6812567714,0.4736078007,7.9484723727,0.7997291441,14.1755146262,4.1060671723,0.1273347779,0.1083423619,0.5070530878,0.2118959913,0.5851787649,0.8136186349,1.032340195,0.1845070423,1.6397833153,0.1273997833,2.5484290358,0.1712134345,0.169219935,0.4568039003,138.1213434453,0.4673672806
2018-05-22,0.1627613029,1.0,13.3527791282,6.6596445741,0.8046021714,34.2948198563,2.7766434397,0.0947312699,0.4998109437,1.1036352833,1801.3676875709,8.6653162642,0.4663749797,7.8160319775,0.7980122076,14.1198077027,4.0790795657,0.1268081888,0.1080321936,0.5054826338,0.2112893642,0.5909793118,0.8114514125,1.0252255172,0.1835575001,1.5989628909,0.1274131691,2.5154432021,0.1703883757,0.1679144385,0.4543942095,136.9772592232,0.4630475882
2018-05-23,0.1643998085,1.0,13.4705779944,6.6843662953,0.8105740773,34.7678011838,2.8086916783,0.0957009488,0.5037212744,1.1197118733,1810.9026810585,8.7162147458,0.4683147632,7.8630201079,0.8042413823,13.9939502089,4.0956868036,0.1261969011,0.1088091922,0.5073446205,0.2128090181,0.6211481546,0.8138601149,1.0343728238,0.1847253656,1.6110506616,0.1273938022,2.5412386838,0.1714180014,0.1691330084,0.4557146588,137.8340442201,0.4688370474
2018-05-24,0.1641732668,1.0,13.4502352161,6.6955662028,0.8093608422,34.6870484447,2.8040155145,0.0950371022,0.5026998251,1.1138055039,1801.7155025369,8.7125582608,0.4649348674,7.8428451919,0.8033853742,13.956520322,4.0825483741,0.1261041035,0.1086448725,0.5068066013,0.2124876416,0.6062818465,0.8134024315,1.0300620362,0.1841096009,1.5866823115,0.1274187065,2.5091750595,0.1708549265,0.1686059776,0.4554610345,137.4107753985,0.4675097509
2018-05-25,0.1651508369,1.0,13.5169070522,6.7083383376,0.8132526832,34.9277751695,2.8131107447,0.0955791634,0.5054864667,1.112819225,1798.8077170839,8.6419220649,0.4646191136,7.9150880564,0.806920045,13.9449060477,4.0714496282,0.1265763356,0.1091834172,0.5073425848,0.2135409274,0.602179301,0.8146283942,1.0360196093,0.184323445,1.5934009543,0.1274716396,2.4990228084,0.1708938846,0.1684045027,0.4536789352,137.5219731627,0.4704713448
2018-05-26,0.1651508369,1.0,13.5169070522,6.7083383376,0.8132526832,34.9277751695,2.8131107447,0.0955791634,0.5054864667,1.112819225,1798.8077170839,8.6419220649,0.4646191136,7.9150880564,0.806920045,13.9449060477,4.0714496282,0.1265763356,0.1091834172,0.5073425848,0.2135409274,0.602179301,0.8146283942,1.0360196093,0.184323445,1.5934009543,0.1274716396,2.4990228084,0.1708938846,0.1684045027,0.4536789352,137.5219731627,0.4704713448
2018-05-27,0.1651508369,1.0,13.5169070522,6.7083383376,0.8132526832,34.9277751695,2.8131107447,0.0955791634,0.5054864667,1.112819225,1798.8077170839,8.6419220649,0.4646191136,7.9150880564,0.806920045,13.9449060477,4.0714496282,0.1265763356,0.1091834172,0.5073425848,0.2135409274,0.602179301,0.8146283942,1.0360196093,0.184323445,1.5934009543,0.1274716396,2.4990228084,0.1708938846,0.1684045027,0.4536789352,137.5219731627,0.4704713448
2018-05-28,0.1654443155,1.0,13.4859995184,6.6895811897,0.8152242923,34.9650808941,2.8166254351,0.0957429341,0.5074764104,1.1206186921,1786.9912647503,8.5960111216,0.4701819296,7.9505659303,0.8094883639,13.9380870022,4.0799527114,0.126726799,0.1094642818,0.5069947676,0.2140902424,0.5854368719,0.8155964709,1.0411476235,0.1834183506,1.5870022112,0.1274602097,2.4919543753,0.170928476,0.1686844583,0.4550758587,136.92120761,0.4712765725
2018-05-29,0.1660546311,1.0,13.5574155556,6.70879236,0.8207783328,35.2940527784,2.8569380576,0.0960984109,0.5124557515,1.1377576339,1787.0601338759,8.6463537014,0.4787662245,7.9782865209,0.8149777792,13.8816290072,4.0876258533,0.1270056572,0.1102766842,0.5079344074,0.215679139,0.5882158335,0.8179662774,1.054443599,0.184283367,1.6151674551,0.1274577916,2.5169219572,0.171645659,0.1694511529,0.4589164213,137.6815429914,0.4754027856
2018-05-30,0.1653701188,1.0,13.465836876,6.7064031205,0.8155322786,35.0144629005,2.8306744971,0.0958714993,0.5088640049,1.1261668931,1777.6120874786,8.58877153,0.4723670947,7.9308848665,0.8096265942,13.8887671473,4.0859885173,0.1261449796,0.1095674278,0.5079436385,0.2142919753,0.5677564973,0.8181728536,1.045963536,0.18282421,1.6013936977,0.127448832,2.5070670991,0.1707937064,0.1688324495,0.4561401587,137.5520445282,0.4726190998
2018-05-31,0.1637805223,1.0,13.3851750201,6.6987954432,0.8106907142,34.730662833,2.809579821,0.0954932584,0.5065237753,1.1183319175,1771.9619246771,8.5824130345,0.4751355943,7.9043215927,0.8045263456,13.8676512231,4.0811169923,0.1255309416,0.1089111068,0.5071118953,0.2130083426,0.5731773726,0.8162996362,1.0387396807,0.1816746172,1.6013308937,0.1274151038,2.5317584787,0.1705112287,0.16787558,0.4553573373,137.3641333943,0.4689494435
2018-06-01,0.1654013785,1.0,13.3374113843,6.7042065824,0.8131451604,34.9372453494,2.8211738233,0.0957759402,0.509574317,1.1244825063,1769.0814554273,8.5545129824,0.4771428884,7.9300468612,0.8066894601,13.9534883721,4.0827116126,0.1259571586,0.1092335085,0.508329055,0.2136388959,0.5897626356,0.8179732815,1.0412465728,0.1828241231,1.6200749342,0.127464581,2.5433274711,0.1705899702,0.169246398,0.4526308891,136.9973893191,0.4714736693
2018-06-02,0.1654013785,1.0,13.3374113843,6.7042065824,0.8131451604,34.9372453494,2.8211738233,0.0957759402,0.509574317,1.1244825063,1769.0814554273,8.5545129824,0.4771428884,7.9300468612,0.8066894601,13.9534883721,4.0827116126,0.1259571586,0.1092335085,0.508329055,0.2136388959,0.5897626356,0.8179732815,1.0412465728,0.1828241231,1.6200749342,0.127464581,2.5433274711,0.1705899702,0.169246398,0.4526308891,136.9973893191,0.4714736693
2018-06-03,0.1654013785,1.0,13.3374113843,6.7042065824,0.8131451604,34.9372453494,2.8211738233,0.0957759402,0.509574317,1.1244825063,1769.0814554273,8.5545129824,0.4771428884,7.9300468612,0.8066894601,13.9534883721,4.0827116126,0.1259571586,0.1092335085,0.508329055,0.2136388959,0.5897626356,0.8179732815,1.0412465728,0.1828241231,1.6200749342,0.127464581,2.5433274711,0.1705899702,0.169246398,0.4526308891,136.9973893191,0.4714736693
2018-06-04,0.1644894724,1.0,13.302059919,6.6941394925,0.8082657372,34.6005581436,2.7902835239,0.0952025714,0.5054565593,1.1139307859,1767.9870997166,8.5471978804,0.4766263804,7.8903041557,0.8012726542,13.9470740898,4.0732536296,0.1253759868,0.1085882442,0.5066184535,0.2123768881,0.588472272,0.8162143966,1.031914085,0.180842862,1.596822708,0.1274500223,2.5372837737,0.1699948964,0.1662594608,0.4542897786,136.2652159277,0.4652789089
2018-06-05,0.1654604796,1.0,13.4809138641,6.6829310891,0.8124024408,34.7862156291,2.8002095818,0.0953924747,0.5078647761,1.1188394407,1769.26351639,8.5576513737,0.4794839048,7.9483904771,0.8059075875,13.9808538276,4.0756022748,0.1256945127,0.1091571973,0.5078429446,0.2134896464,0.5878879174,0.8161683641,1.0370806999,0.1815939134,1.6180262196,0.1274410278,2.5976684023,0.1702088177,0.167392562,0.4556548886,136.4825184749,0.4681315563
2018-06-06,0.1640889004,1.0,13.3978857985,6.6823715449,0.8062126332,34.5117407504,2.7779221905,0.0949690235,0.5040074517,1.1129884759,1765.4893423447,8.5273156572,0.4865696213,7.8994996101,0.8001689628,14.0336625942,4.0648557317,0.1259531236,0.1083095052,0.5058487133,0.2118317304,0.5857161424,0.8148124079,1.031518066,0.1808985357,1.6292024088,0.1274261329,2.5960272073,0.169883459,0.1664175548,0.4544341911,135.9771683563,0.4630556278
2018-06-07,0.1648899513,1.0,13.3845888788,6.6949864324,0.8020308395,34.1732351294,2.7609079554,0.0948905974,0.5013029246,1.1038786234,1768.6415126847,8.5538613947,0.4939483999,7.8938493345,0.7951931774,14.0263599948,4.0694318818,0.1250484559,0.1076797174,0.506482319,0.2105999914,0.569733385,0.8147047422,1.0230972994,0.1807834776,1.6297648275,0.1274497136,2.5900848516,0.1696709308,0.1664405393,0.4547960546,136.367747771,0.4587479002
2018-06-08,0.1656220858,1.0,13.5217193294,6.7302812778,0.8075730303,34.6663485936,2.7970549327,0.0951323979,0.5052265186,1.1154605192,1775.4245190952,8.6033701286,0.4895686496,7.9674372709,0.8005681941,13.9489492746,4.0861182798,0.1254798204,0.1084339962,0.5081976101,0.2120752098,0.5725098133,0.8168658238,1.0310446531,0.1814534493,1.6679425734,0.1274533192,2.6108087007,0.1702630609,0.1680293206,0.4555203747,137.0020168723,0.4640216001
2018-06-09,0.1656220858,1.0,13.5217193294,6.7302812778,0.8075730303,34.6663485936,2.7970549327,0.0951323979,0.5052265186,1.1154605192,1775.4245190952,8.6033701286,0.4895686496,7.9674372709,0.8005681941,13.9489492746,4.0861182798,0.1254798204,0.1084339962,0.5081976101,0.2120752098,0.5725098133,0.8168658238,1.0310446531,0.1814534493,1.6679425734,0.1274533192,2.6108087007,0.1702630609,0.1680293206,0.4555203747,137.0020168723,0.4640216001
2018-06-10,0.1656220858,1.0,13.5217193294,6.7302812778,0.8075730303,34.6663485936,2.7970549327,0.0951323979,0.5052265186,1.1154605192,1775.4245190952,8.6033701286,0.4895686496,7.9674372709,0.8005681941,13.9489492746,4.0861182798,0.1254798204,0.1084339962,0.5081976101,0.2120752098,0.5725098133,0.8168658238,1.0310446531,0.1814534493,1.6679425734,0.1274533192,2.6108087007,0.1702630609,0.1680293206,0.4555203747,137.0020168723,0.4640216001
2018-06-11,0.1659099754,1.0,13.5015350024,6.7624421672,0.8052492757,34.7699658408,2.7761923293,0.0953214857,0.5036321183,1.1083365763,1781.155143339,8.5936351451,0.4745751719,7.9766398582,0.7976391231,14.011761145,4.0885112639,0.1257296666,0.108098759,0.5082695551,0.2114195529,0.5761231461,0.8163402084,1.0270787391,0.1812167596,1.675433476,0.1274484369,2.6016668829,0.1701150171,0.1675638864,0.4553660224,137.0865222467,0.4612465949
2018-06-12,0.1657855761,1.0,13.5244705348,6.7623433767,0.8054465454,34.5830765738,2.7732191699,0.0953253549,0.5038432848,1.0978497065,1780.020324544,8.5948496741,0.4714429345,7.9997837814,0.7980086271,14.0574492697,4.090746927,0.1255689251,0.1081092769,0.5094217235,0.2114401237,0.5812170942,0.8161817966,1.020929956,0.1814181775,1.6776721911,0.1274392156,2.6256391961,0.1701423799,0.1676342447,0.4563616904,137.5301354609,0.4622104023
2018-06-13,0.1658597346,1.0,13.5932845925,6.7821283509,0.8069645275,34.6980774438,2.7848361766,0.095542919,0.50528026,1.0978608178,1779.1974004874,8.6145681018,0.4721039805,7.996598971,0.7993501219,14.0839425941,4.0940157054,0.1258164094,0.1083130246,0.5089087463,0.2118386136,0.5914216084,0.8155212564,1.0221825074,0.1810235581,1.6886867046,0.1274194422,2.6335337124,0.170170593,0.167950176,0.4568535066,138.1944218792,0.4632114812
2018-06-14,0.1653522779,1.0,13.5392904473,6.7733385474,0.8092615525,34.87909796,2.7863955333,0.0952475613,0.5068000608,1.1036520454,1775.2981815812,8.6133198636,0.470485998,7.903202329,0.8021356102,14.0291989832,4.0965478285,0.1258445762,0.1086271698,0.5078320189,0.2124530187,0.589313259,0.8148015382,1.0240066045,0.1809294141,1.66983858,0.1274196702,2.6140150775,0.1701644615,0.1685241913,0.4587216755,137.9065371831,0.4635229964
2018-06-15,0.1672489563,1.0,13.7002856515,6.7986156889,0.818534388,35.491100857,2.8250933861,0.0959349593,0.5122830147,1.1174796748,1782.2006152494,8.6651834762,0.480784443,7.9696879807,0.8108217974,14.0969017798,4.1316194243,0.1271698528,0.1098659635,0.509580312,0.2148758515,0.6006482092,0.8180949242,1.036255768,0.1832124808,1.7101626016,0.1274005713,2.6466930345,0.1715996484,0.1704900022,0.4611843551,139.8516809492,0.4703032301
2018-06-16,0.1672489563,1.0,13.7002856515,6.7986156889,0.818534388,35.491100857,2.8250933861,0.0959349593,0.5122830147,1.1174796748,1782.2006152494,8.6651834762,0.480784443,7.9696879807,0.8108217974,14.0969017798,4.1316194243,0.1271698528,0.1098659635,0.509580312,0.2148758515,0.6006482092,0.8180949242,1.036255768,0.1832124808,1.7101626016,0.1274005713,2.6466930345,0.1715996484,0.1704900022,0.4611843551,139.8516809492,0.4703032301
2018-06-17,0.1672489563,1.0,13.7002856515,6.7986156889,0.818534388,35.491100857,2.8250933861,0.0959349593,0.5122830147,1.1174796748,1782.2006152494,8.6651834762,0.480784443,7.9696879807,0.8108217974,14.0969017798,4.1316194243,0.1271698528,0.1098659635,0.509580312,0.2148758515,0.6006482092,0.8180949242,1.036255768,0.1832124808,1.7101626016,0.1274005713,2.6466930345,0.1715996484,0.1704900022,0.4611843551,139.8516809492,0.4703032301
2018-06-18,0.1679209268,1.0,13.7895475887,6.8029531792,0.8172802668,35.4359559437,2.8236210452,0.0961593313,0.5118478213,1.1214072579,1793.5078327263,8.6680525692,0.4768967484,8.0588112686,0.8095462723,14.0714818553,4.1633024705,0.1267497477,0.1097020492,0.5092698232,0.2145552679,0.6013976041,0.8203519242,1.0349291325,0.1833340647,1.7143687744,0.1273969898,2.6299859581,0.1720128132,0.1712448989,0.4623502567,140.6994602659,0.4703585063
2018-06-19,0.1692071487,1.0,13.9395144366,6.7953476042,0.8232155875,35.824110279,2.8509731151,0.0968619524,0.5156073961,1.1402014713,1804.5562992909,8.7113128769,0.4808801113,8.1521859191,0.8158260985,14.003578766,4.1838425343,0.127035147,0.1104557404,0.5100404268,0.216029337,0.6071862505,0.825822343,1.0481697484,0.1849802284,1.7662204255,0.127399651,2.6337839928,0.1732498288,0.1733602845,0.4645105706,142.257052599,0.4765392007
2018-06-20,0.1694937642,1.0,13.8474578137,6.809691019,0.820335289,35.6808700342,2.8437923101,0.0967318679,0.5139960593,1.131077526,1796.4522769051,8.6805288012,0.4763283323,8.1040100389,0.812751109,14.022477352,4.1814259139,0.1269937367,0.1100751813,0.509846225,0.2152850397,0.6047860689,0.8250465068,1.0423349147,0.1855097031,1.7432276245,0.127445045,2.6065142492,0.17301617,0.1726859445,0.4632514007,141.1141809856,0.4749964226
2018-06-21,0.1699032344,1.0,13.9846235419,6.8086117002,0.8231707317,36.0275273948,2.8569061506,0.0965115765,0.5161165606,1.1405090138,1796.2840226228,8.6619057087,0.4812544185,8.1254087133,0.8151069282,14.0939819724,4.1970440085,0.1269883351,0.1104630612,0.5117864086,0.216043655,0.604829445,0.8282188936,1.0411474903,0.1860860728,1.7406769176,0.12745228,2.5990411806,0.1735816543,0.173029339,0.4619123365,141.4799840933,0.4778190173
2018-06-22,0.1691486219,1.0,13.8522643966,6.792533345,0.8154453842,35.4567636471,2.8220979725,0.0959187246,0.5105752082,1.126453886,1797.644239712,8.6472705787,0.4772466163,8.0456271268,0.8073703675,14.0382742661,4.1982427538,0.1262022256,0.1094175703,0.5101156544,0.2139988839,0.5978466622,0.8281706476,1.0321140569,0.1846968586,1.7196612432,0.1274495859,2.5764117602,0.1731204797,0.1715776919,0.4610199906,141.560075717,0.4721149322
2018-06-23,0.1691486219,1.0,13.8522643966,6.792533345,0.8154453842,35.4567636471,2.8220979725,0.0959187246,0.5105752082,1.126453886,1797.644239712,8.6472705787,0.4772466163,8.0456271268,0.8073703675,14.0382742661,4.1982427538,0.1262022256,0.1094175703,0.5101156544,0.2139988839,0.5978466622,0.8281706476,1.0321140569,0.1846968586,1.7196612432,0.1274495859,2.5764117602,0.1731204797,0.1715776919,0.4610199906,141.560075717,0.4721149322
2018-06-24,0.1691486219,1.0,13.8522643966,6.792533345,0.8154453842,35.4567636471,2.8220979725,0.0959187246,0.5105752082,1.126453886,1797.644239712,8.6472705787,0.4772466163,8.0456271268,0.8073703675,14.0382742661,4.1982427538,0.1262022256,0.1094175703,0.5101156544,0.2139988839,0.5978466622,0.8281706476,1.0321140569,0.1846968586,1.7196612432,0.1274495859,2.5764117602,0.1731204797,0.1715776919,0.4610199906,141.560075717,0.4721149322
2018-06-25,0.1692843917,1.0,13.7457793269,6.8113495262,0.8116436118,35.4449406383,2.8248556802,0.0958936935,0.5085502669,1.1286679011,1803.8721272193,8.6749809389,0.4797080928,7.9879751661,0.8041063065,13.9647097266,4.2003049777,0.1257923973,0.1089205969,0.5114802309,0.2130269034,0.5942381004,0.8328940203,1.0315107287,0.1845877355,1.7240169916,0.1274370984,2.5537196384,0.1735105108,0.1714628036,0.4601132774,142.027012308,0.4723886287
2018-06-26,0.1697340844,1.0,13.6669286525,6.8459086543,0.8133569121,35.5864116671,2.8272639944,0.0962361366,0.5094424068,1.128536809,1806.4535848398,8.7011505545,0.4808641167,8.0261221727,0.805715658,13.9671207755,4.2052004192,0.1260042791,0.109160772,0.5125753209,0.2134966378,0.5900467208,0.8377980089,1.0339490001,0.1855514802,1.7272727273,0.1274124531,2.5365688586,0.1734782988,0.172233866,0.4623613658,142.5988996594,0.4738669112
2018-06-27,0.1694091577,1.0,13.646635512,6.8186006714,0.8173391255,35.8498431295,2.8277276816,0.0967254657,0.5106847452,1.1354242085,1808.3185238816,8.7424032998,0.484345861,8.0474560653,0.8096491805,14.0503301959,4.2051163913,0.1265495074,0.1096996424,0.5133394765,0.2145505606,0.5890870796,0.8408367889,1.0397880603,0.1869940104,1.7436538757,0.1274271046,2.5430241997,0.1736984137,0.1725026876,0.4646108954,142.4866714935,0.4756905592
2018-06-28,0.169383759,1.0,13.6624645238,6.8158317383,0.8196268673,36.0889270235,2.860207247,0.0973753108,0.512441423,1.1461399688,1825.8904802763,8.7654280246,0.493058764,8.040734385,0.8120476096,14.0397773524,4.2200734825,0.1271203221,0.1100037401,0.5150815128,0.2151453149,0.5863749367,0.8440366972,1.042175434,0.1884914087,1.7668910743,0.1274173322,2.5622181154,0.174146921,0.1735639012,0.4649968099,143.0345631751,0.4799573185
2018-06-29,0.1688240696,1.0,13.4910569817,6.7973498929,0.8147658197,36.053045874,2.8447107185,0.0968699436,0.5098067084,1.1428040408,1820.7504263786,8.7257838807,0.4906196703,7.9982288888,0.8074955176,14.107666069,4.2162286264,0.1264813924,0.1093278524,0.5147155289,0.2138234137,0.5836467398,0.8436830367,1.0398718678,0.188557747,1.7545371059,0.1274544103,2.5016071194,0.1737875541,0.1725958805,0.4660318363,141.767612717,0.478112564
2018-06-30,0.1688240696,1.0,13.4910569817,6.7973498929,0.8147658197,36.053045874,2.8447107185,0.0968699436,0.5098067084,1.1428040408,1820.7504263786,8.7257838807,0.4906196703,7.9982288888,0.8074955176,14.107666069,4.2162286264,0.1264813924,0.1093278524,0.5147155289,0.2138234137,0.5836467398,0.8436830367,1.0398718678,0.188557747,1.7545371059,0.1274544103,2.5016071194,0.1737875541,0.1725958805,0.4660318363,141.767612717,0.478112564
2018-07-01,0.1688240696,1.0,13.4910569817,6.7973498929,0.8147658197,36.053045874,2.8447107185,0.0968699436,0.5098067084,1.1428040408,1820.7504263786,8.7257838807,0.4906196703,7.9982288888,0.8074955176,14.107666069,4.2162286264,0.1264813924,0.1093278524,0.5147155289,0.2138234137,0.5836467398,0.8436830367,1.0398718678,0.188557747,1.7545371059,0.1274544103,2.5016071194,0.1737875541,0.1725958805,0.4660318363,141.767612717,0.478112564
2018-07-02,0.1679934301,1.0,13.5778811935,6.8039419655,0.8158116616,36.1138790036,2.8467560909,0.0970709006,0.5100246373,1.1441554886,1835.2214618122,8.7676430331,0.4952313167,8.044796058,0.8086066247,14.1100465371,4.2254585272,0.1266137421,0.1094990419,0.5156638379,0.2141582261,0.5884807008,0.8495592664,1.0404051465,0.189597591,1.7597591021,0.1274459348,2.5548316452,0.1743772242,0.1732822338,0.4670134136,142.7725157405,0.4806241445
2018-07-03,0.1676829935,1.0,13.6165934474,6.8027233187,0.8142198326,35.7736104736,2.849321356,0.0965510458,0.5094201473,1.1269534238,1832.2405088191,8.7350556248,0.4964592486,8.0483028435,0.8069962625,14.1072716543,4.2271545035,0.126472581,0.1092824514,0.5159005967,0.2137346185,0.5949773785,0.8467313619,1.034413044,0.1888510043,1.7454374577,0.1274779796,2.5074967762,0.1739885909,0.1722400717,0.4646799117,141.8562717199,0.4799138854
2018-07-04,0.1676322735,1.0,13.7174586833,6.8075832083,0.8160053446,35.6653925767,2.8506029111,0.0964964351,0.510979443,1.1226959598,1829.9801767663,8.7646073138,0.4966322407,8.0677932689,0.809795525,14.088733613,4.2299057027,0.12657299,0.1095206282,0.5158859671,0.2142004447,0.5989902198,0.8455759142,1.0342361484,0.1885616656,1.748255884,0.1275039154,2.4837745189,0.1740392303,0.1726373662,0.4657255194,142.5082414273,0.4795908309
2018-07-05,0.1673142011,1.0,13.581899507,6.7983501475,0.8108546367,35.1464298541,2.8228149793,0.0961071751,0.5074167184,1.1140095987,1833.0558185598,8.7857912436,0.4954019611,8.0292859708,0.805010502,14.0966622047,4.2306311012,0.1263834928,0.108829323,0.515187132,0.2128483899,0.5877001099,0.8452991174,1.0274576382,0.1877958797,1.7272845996,0.1274282543,2.4576599519,0.1737460141,0.1721788719,0.4624375592,142.4662901172,0.4742455407
2018-07-06,0.1673350505,1.0,13.606772956,6.7945833741,0.8099725039,35.2504537402,2.8193842174,0.0962853075,0.5065371198,1.1184289177,1830.9793181398,8.7754991143,0.502961538,8.0478301979,0.8049406062,14.0904002695,4.2276634823,0.1264386554,0.1086802952,0.5154054318,0.2125569213,0.5872865791,0.8470216165,1.0262136872,0.1867779553,1.7322334887,0.1274167781,2.4416115114,0.1733233347,0.1718126786,0.4632497582,142.4711725517,0.4746611892
2018-07-07,0.1673350505,1.0,13.606772956,6.7945833741,0.8099725039,35.2504537402,2.8193842174,0.0962853075,0.5065371198,1.1184289177,1830.9793181398,8.7754991143,0.502961538,8.0478301979,0.8049406062,14.0904002695,4.2276634823,0.1264386554,0.1086802952,0.5154054318,0.2125569213,0.5872865791,0.8470216165,1.0262136872,0.1867779553,1.7322334887,0.1274167781,2.4416115114,0.1733233347,0.1718126786,0.4632497582,142.4711725517,0.4746611892
2018-07-08,0.1673350505,1.0,13.606772956,6.7945833741,0.8099725039,35.2504537402,2.8193842174,0.0962853075,0.5065371198,1.1184289177,1830.9793181398,8.7754991143,0.502961538,8.0478301979,0.8049406062,14.0904002695,4.2276634823,0.1264386554,0.1086802952,0.5154054318,0.2125569213,0.5872865791,0.8470216165,1.0262136872,0.1867779553,1.7322334887,0.1274167781,2.4416115114,0.1733233347,0.1718126786,0.4632497582,142.4711725517,0.4746611892
2018-07-09,0.16660182,1.0,13.5313317338,6.7970084084,0.8055465491,34.8810064198,2.7946739295,0.0954812701,0.5034801029,1.1083155005,1825.188595638,8.749810864,0.4924453667,7.9858742408,0.8009964767,14.0728011586,4.2174091607,0.1258673238,0.1080777295,0.5134124462,0.2113784234,0.5756436029,0.8426496336,1.0182867518,0.1858720792,1.6959016925,0.1274128353,2.424788708,0.1723731708,0.1702764628,0.461016363,141.5688563215,0.4669390225
2018-07-10,0.1673302439,1.0,13.6414072188,6.8149381024,0.8108260993,35.337118987,2.8172660618,0.0960968605,0.506766312,1.114352849,1827.5525966538,8.7697713378,0.4951047582,7.9695080826,0.804777756,14.174444662,4.228945021,0.1267214934,0.1087831517,0.512357766,0.212758088,0.5990144246,0.8459739356,1.0241389814,0.1869764811,1.7114962035,0.1274177055,2.4380588734,0.1728890629,0.1712138024,0.4641559515,142.356895764,0.4700302417
2018-07-11,0.1674175723,1.0,13.6140091846,6.8279575729,0.8092518809,35.2466046401,2.8149732388,0.0960601883,0.505933059,1.1154476664,1830.1104102659,8.7616571311,0.4877050515,7.8981554863,0.8029442738,14.1709459239,4.2385817112,0.1265104059,0.1085646665,0.5143142513,0.2123307748,0.6090803487,0.8507018706,1.0254801272,0.1874477533,1.7176015894,0.1274006362,2.4277447862,0.1733560595,0.1722812693,0.4631802933,143.1609688311,0.46915135
2018-07-12,0.1679782281,1.0,13.7058167749,6.8177148228,0.8148512471,35.5520580585,2.8349399961,0.0964686209,0.5091918596,1.1295822677,1832.5289089995,8.7306817933,0.4923710844,7.9149343126,0.8085229633,14.33208735,4.2379828185,0.1272433165,0.1092967845,0.5146676285,0.2137626511,0.6160403961,0.8501103898,1.0322316217,0.1884276565,1.7103635211,0.1274181914,2.4138959932,0.1736616609,0.1724484666,0.4651561851,143.454215577,0.4729490458
